AITFC,fuel:10,25.273984,51.601004,,0,,158.1,16.198704,,ZZZF,fuel:10,,,1609783207
AITFC,F4BBF4,25.273618,51.614662,0,0,0,202.7,15,PTS1090,,,,,1609783212
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783214
AITFC,fuel:10,25.273289,51.601313,,0,,158.1,16.198704,,ZZZF,fuel:10,,,1609783217
AITFC,fuel:10,25.272593,51.601622,,0,,158.1,16.198704,,ZZZF,fuel:10,,,1609783227
AITFC,7AC53F,25.274511,51.599085,0,0,0,145,15,PUL1054,,,,,1609783228
AITFC,80CDFB,25.204558,51.52871,8110,0,1,149.9,227.993045,PXJ1010,,,,,1609783228
AITFC,sewage:11,25.273954,51.60473,,0,,174.1,16.198704,,ZZZG,sewage:11,,,1609783232
AITFC,fuel:10,25.271898,51.601931,,0,,158.1,16.198704,,ZZZF,fuel:10,,,1609783237
AITFC,F4BBF4,25.27175,51.615351,0,0,0,161.6,15,PTS1090,,,,,1609783242
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783244
AITFC,fuel:10,25.271875,51.601407,,0,,267.3,0,,ZZZF,fuel:10,,,1609783247
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783257
AITFC,7AC53F,25.272582,51.599952,0,0,0,157.9,15,PUL1054,,,,,1609783258
AITFC,80CDFB,25.175184,51.54166,8086,0,1,158.2,227.713375,PXJ1010,,,,,1609783258
AITFC,sewage:11,25.272567,51.603581,,0,,216.8,16.198704,,ZZZG,sewage:11,,,1609783262
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783267
AITFC,F4BBF4,25.270684,51.615231,0,0,0,185.8,15,PTS1090,,,,,1609783272
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783274
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783277
AITFC,F4BBF4,25.271189,51.614625,0,0,0,312.7,15,PTS1090,,,,,1609783283
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783287
AITFC,7AC53F,25.270695,51.600759,0,0,0,158.9,15,PUL1054,,,,,1609783288
AITFC,80CDFB,25.145959,51.554532,6499,0,1,158.3,223.565271,PXJ1010,,,,,1609783288
AITFC,sewage:11,25.271049,51.60268,,0,,208.2,16.198704,,ZZZG,sewage:11,,,1609783292
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783297
AITFC,F4BBF4,25.271189,51.614625,0,0,0,,0,PTS1090,,,,,1609783302
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783304
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783307
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783317
AITFC,7AC53F,25.269487,51.602155,0,0,0,133.7,15,PUL1054,,,,,1609783318
AITFC,80CDFB,25.117179,51.567183,6425,0,1,158.3,222.784316,PXJ1010,,,,,1609783318
AITFC,sewage:11,25.26981,51.604624,,0,,125.2,16.198704,,ZZZG,sewage:11,,,1609783322
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783327
AITFC,F4BBF4,25.271189,51.614625,0,0,0,,0,PTS1090,,,,,1609783332
AITFC,cargo:11,25.27906,51.602637,,0,,156.8,2.699784,,ZZZI,cargo:11,,,1609783334
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783334
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783337
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783347
AITFC,7AC53F,25.267664,51.603156,0,0,0,153.6,15,PUL1054,,,,,1609783348
AITFC,80CDFB,25.088498,51.579784,6113,0,1,158.3,222.006094,PXJ1010,,,,,1609783348
AITFC,sewage:11,25.268292,51.605954,,0,,141.6,16.198704,,ZZZG,sewage:11,,,1609783352
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783357
AITFC,F2D5A0,25.050222,51.9997,12001,0,1,-30.2,250,PHL1128,,,,,1609783362
AITFC,F4BBF4,25.271189,51.614625,0,0,0,,0,PTS1090,,,,,1609783362
AITFC,cargo:11,25.27883,51.602746,,0,,156.8,0,,ZZZI,cargo:11,,,1609783364
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783364
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783367
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783377
AITFC,7AC53F,25.266154,51.60442,0,0,0,142.9,15,PUL1054,,,,,1609783378
AITFC,80CDFB,25.059916,51.592335,5802,0,1,158.3,221.230595,PXJ1010,,,,,1609783378
AITFC,sewage:11,25.267667,51.608252,,0,,106.7,16.198704,,ZZZG,sewage:11,,,1609783382
AITFC,fuel:12,25.278963,51.602387,,0,,157.9,10.799136,,ZZZF,fuel:12,,,1609783386
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783387
AITFC,F2D5A0,25.080013,51.980588,12001,0,1,329.8,246.421423,PHL1128,,,,,1609783392
AITFC,F4BBF4,25.271189,51.614625,0,0,0,,0,PTS1090,,,,,1609783392
AITFC,cargo:11,25.27883,51.602746,,0,,,0,,ZZZI,cargo:11,,,1609783394
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783394
AITFC,fuel:12,25.278292,51.602688,,0,,157.9,16.198704,,ZZZF,fuel:12,,,1609783396
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783397
AITFC,fuel:12,25.277597,51.602999,,0,,157.9,16.198704,,ZZZF,fuel:12,,,1609783406
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783407
AITFC,7AC53F,25.264485,51.605632,0,0,0,146.7,15,PUL1054,,,,,1609783408
AITFC,80CDFB,25.031433,51.604836,5492,0,1,158.3,220.457809,PXJ1010,,,,,1609783408
AITFC,sewage:11,25.2667,51.610483,,0,,115.6,16.198704,,ZZZG,sewage:11,,,1609783412
AITFC,cargo:11,25.27906,51.602637,,0,,336.8,0,,ZZZI,cargo:11,,,1609783415
AITFC,fuel:12,25.276895,51.603087,,0,,173.5,16.198704,,ZZZF,fuel:12,,,1609783416
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783417
AITFC,F2D5A0,25.109373,51.961742,11285,0,1,329.8,242.894431,PHL1128,,,,,1609783422
AITFC,F4BBF4,25.271189,51.614625,0,0,0,,0,PTS1090,,,,,1609783422
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783424
AITFC,fuel:12,25.276499,51.602457,,0,,235.2,16.198704,,ZZZF,fuel:12,,,1609783426
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783427
AITFC,fuel:12,25.276224,51.601685,,0,,248.5,16.198704,,ZZZF,fuel:12,,,1609783436
AITFC,fuel:10,25.271875,51.601407,,0,,,0,,ZZZF,fuel:10,,,1609783437
AITFC,7AC53F,25.262551,51.606485,0,0,0,158.3,15,PUL1054,,,,,1609783438
AITFC,80CDFB,25.005467,51.620506,4118,0,1,151.3,205.164596,PXJ1010,,,,,1609783438
AITFC,sewage:11,25.264646,51.611482,,0,,156.3,16.198704,,ZZZG,sewage:11,,,1609783442
AITFC,cargo:11,25.27906,51.602637,,0,,,0,,ZZZI,cargo:11,,,1609783445
AITFC,fuel:12,25.27595,51.600914,,0,,248.5,16.198704,,ZZZF,fuel:12,,,1609783446
